beachName,siteName,collectionDate,eColi
Bluffer's Beach Park,Bluffer's Beach Park site 5,2014-09-01,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-18,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-18,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-18,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-18,200
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-18,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-19,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-19,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-19,140
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-19,240
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-19,150
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-20,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-20,890
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-20,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-20,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-20,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-21,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-21,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-22,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-22,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-22,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-22,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-22,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-23,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-23,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-23,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-23,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-23,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-24,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-24,430
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-24,610
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-24,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-24,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-25,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-25,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-25,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-25,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-25,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-26,280
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-26,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-26,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-26,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-26,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-27,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-27,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-27,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-27,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-27,460
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-28,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-28,130
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-28,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-28,190
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-28,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-29,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-29,160
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-29,190
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-29,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-29,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-30,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-30,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-05-31,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-05-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-05-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-05-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-05-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-01,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-01,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-01,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-01,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-01,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-04,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-04,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-04,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-04,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-04,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-05,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-06,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-06,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-06,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-06,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-06,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-07,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-07,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-07,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-07,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-08,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-08,660
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-08,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-08,170
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-08,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-09,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-09,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-09,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-09,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-09,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-10,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-10,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-10,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-10,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-10,490
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-11,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-11,340
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-11,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-11,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-11,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-13,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-13,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-13,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-13,190
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-13,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-14,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-14,480
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-14,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-15,740
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-15,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-15,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-15,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-15,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-16,440
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-16,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-16,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-16,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-16,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-17,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-17,340
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-17,200
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-17,140
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-17,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-18,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-18,240
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-18,220
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-18,160
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-18,140
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-19,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-19,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-19,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-19,220
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-19,190
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-20,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-20,270
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-20,430
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-20,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-20,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-21,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-21,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-21,630
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-21,400
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-21,170
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-22,220
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-22,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-22,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-22,620
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-22,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-23,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-23,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-23,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-23,790
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-23,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-24,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-24,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-24,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-24,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-24,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-25,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-25,150
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-25,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-25,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-25,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-26,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-26,170
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-26,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-26,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-26,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-27,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-27,780
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-27,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-27,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-27,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-28,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-28,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-28,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-28,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-28,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-29,540
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-29,320
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-29,620
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-29,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-29,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-06-30,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-06-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-06-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-06-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-06-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-01,180
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-01,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-01,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-01,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-01,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-02,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-02,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-02,140
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-02,220
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-03,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-04,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-04,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-04,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-04,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-04,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-05,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-05,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-05,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-06,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-06,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-06,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-06,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-06,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2015-07-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2015-07-08,200
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2015-07-08,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2015-07-08,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2015-07-08,90
